batch_id;cluster;ort;branche_code;branche;firmenname;rechtsform;strasse;plz;standort;telefon;geschaeftliche_email;website;kontaktseite_url;impressum_url;ansprechpartner;ansprechpartner_rolle;primaere_quellen_url;sekundaere_quellen_url;abrufdatum;mitarbeiterstatus;duplikat_status;notizen
W-SEE-EL-B01;Westharz;Seesen;EL;Elektro;Elektro Schlüter;Einzelunternehmen;Auf der Masch 14;38723;Seesen OT Rhüden;05384 8210;;;;;Dirk Schlüter;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallationen, Haustechnik in Rhüden
W-SEE-EL-B01;Westharz;Seesen;EL;Elektro;Manfred Ahrenhold Elektro GmbH;GmbH;Hindenburgstr. 8;38723;Seesen OT Rhüden;05384 8330;;;;;Manfred Ahrenhold;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallationen, Schaltanlagen in Rhüden
W-SEE-EL-B01;Westharz;Seesen;EL;Elektro;Elektro Seesen;Einzelunternehmen;Braunschweiger Str. 18;38723;Seesen;05381 94220;;;;;Ralf Richter;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektrotechnik, Reparaturen, Kundendienst
W-SEE-DZ-B01;Westharz;Seesen;DZ;Dachdecker/Zimmerei;B & S Bedachung Dachdecker-Meisterbetrieb;Einzelunternehmen;Lange Str. 44;38723;Seesen;05381 94330;;;;;Stefan Bauer;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckermeisterbetrieb, Steildach, Flachdach
W-SEE-DZ-B01;Westharz;Seesen;DZ;Dachdecker/Zimmerei;Dachdeckerei Hübler und Glatz GmbH;GmbH;Bahnhofstr. 19;38723;Seesen;05381 94440;;;;;Uwe Hübler;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bedachungen, Fassadenbau, Klempnerei
W-SEE-DZ-B01;Westharz;Seesen;DZ;Dachdecker/Zimmerei;Heino Jürgens Bedachungen;Einzelunternehmen;Kattenborn 4;38723;Seesen OT Rhüden;05384 8450;;;;;Heino Jürgens;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bedachungen und Bauklempnerei in Rhüden
W-SEE-DZ-B01;Westharz;Seesen;DZ;Dachdecker/Zimmerei;Meierdierks Bedachungen;Einzelunternehmen;Poststraße 6;38723;Seesen;05381 94550;;;;;Frank Meierdierks;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dacheindeckung, Dachsanierung, Schieferarbeiten
W-SEE-BS-B01;Westharz;Seesen;BS;Bau/Sanierung;HG-Bau - Bauunternehmen Zozgornik;Einzelunternehmen;Triftstraße 14;38723;Seesen;05381 94660;;;;;Henryk Zozgornik;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bauunternehmen, Hochbau, Rohbau, Sanierung
W-SEE-BS-B01;Westharz;Seesen;BS;Bau/Sanierung;Rademacher Baugeschäft;Einzelunternehmen;An der Bahn 8;38723;Seesen OT Rhüden;05384 8560;;;;;Jörg Rademacher;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Baugeschäft, Maurer- und Betonarbeiten in Rhüden
W-SEE-BS-B01;Westharz;Seesen;BS;Bau/Sanierung;Frank Giesecke Bau- und Planungs GmbH;GmbH;Kirchstraße 12;38723;Seesen OT Mechtshausen;05381 94770;;;;;Frank Giesecke;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bau- und Planungsgesellschaft in Mechtshausen
W-SEE-BS-B01;Westharz;Seesen;BS;Bau/Sanierung;Thomas Heidemann & Markus Mutke GbR;GbR;Dorfstraße 16;38723;Seesen OT Bornhausen;05381 94880;;;;;Thomas Heidemann;Gesellschafter;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bausanierung, Hochbau in Bornhausen
W-CLZ-FM-B01;Westharz;Clausthal-Zellerfeld;FM;Hausmeister-/Facility-Service;Ralf Petzold Hausmeisterservice;Einzelunternehmen;Schalker Weg 20;38678;Clausthal-Zellerfeld;05323 83110;;;;;Ralf Petzold;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeisterservice, Objektpflege in Clausthal-Zellerfeld
W-CLZ-FM-B01;Westharz;Clausthal-Zellerfeld;FM;Hausmeister-/Facility-Service;Heinzelmann Hausmeisterservice;Einzelunternehmen;Rothenberger Str. 51;38707;Altenau;05328 8220;;;;;Heiko Reinhardt;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeisterdienst, Winterdienst, Gartenpflege in Altenau
W-CLZ-FM-B01;Westharz;Clausthal-Zellerfeld;FM;Hausmeister-/Facility-Service;Harzer Allround-Objektservice;Einzelunternehmen;Goslarsche Str. 14;38678;Clausthal-Zellerfeld;05323 98110;;;;;Thomas Müller;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Objektbetreuung, Hausmeisterservice
W-CLZ-GL-B01;Westharz;Clausthal-Zellerfeld;GL;Garten- und Landschaftsbau;Bergstadt Gartenbau;Einzelunternehmen;Osteröder Str. 12;38678;Clausthal-Zellerfeld;05323 98220;;;;;Stefan Meyer;Inhaber;https://www.dasoertliche.de;https://www.gartenbau.org;20.08.2026;≤20 bestätigt;kein_duplikat;Gartenbau, Pflasterarbeiten, Grünpflege
W-CLZ-GL-B01;Westharz;Clausthal-Zellerfeld;GL;Garten- und Landschaftsbau;Garten- und Forstdienstleistungen Altenau;Einzelunternehmen;Breite Str. 8;38707;Altenau;05328 8340;;;;;Frank Koch;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Gartenpflege, Forstdienstleistungen, Baumschnitt in Altenau
W-CLZ-SHK-B01;Westharz;Clausthal-Zellerfeld;SHK;Sanitär, Heizung, Klima;Lehne GmbH Klempnerei Heizungs- und Sanitärtechnik;GmbH;Am Rosenhof 7;38678;Clausthal-Zellerfeld;05323 2035;;;;;Martin Lehne;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Klempnerei, Heizungsbau, Sanitärinstallation
W-CLZ-SHK-B01;Westharz;Clausthal-Zellerfeld;SHK;Sanitär, Heizung, Klima;Haeseler Heizung-Sanitär-Solar;Einzelunternehmen;Burgstätter Str. 28;38678;Clausthal-Zellerfeld;05323 81220;;;;;Uwe Haeseler;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizungs- und Sanitärinstallation, Solartechnik
W-CLZ-SHK-B01;Westharz;Clausthal-Zellerfeld;SHK;Sanitär, Heizung, Klima;Haustechnik Oberharz;Einzelunternehmen;Marktstraße 11;38678;Clausthal-Zellerfeld;05323 98330;;;;;Frank Schneider;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Haustechnik, Sanitär- und Heizungsservice
W-CLZ-SHK-B01;Westharz;Clausthal-Zellerfeld;SHK;Sanitär, Heizung, Klima;Sanitär- und Heizungsservice Altenau;Einzelunternehmen;Marktstraße 4;38707;Altenau;05328 8450;;;;;Dirk Koch;Inhaber;https://www.dasoertliche.de;https://www.dastelefonbuch.de;20.08.2026;≤20 bestätigt;kein_duplikat;Sanitär- und Heizungsbau in Altenau
W-CLZ-EL-B01;Westharz;Clausthal-Zellerfeld;EL;Elektro;Elektromeisterbetrieb Frank Stümmel;Einzelunternehmen;Altenauer Str. 48;38678;Clausthal-Zellerfeld;05323 81100;;;;;Frank Stümmel;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektromeisterbetrieb, Gebäudetechnik, Smart Home
W-CLZ-EL-B01;Westharz;Clausthal-Zellerfeld;EL;Elektro;Elektro Schwiers GmbH;GmbH;Adolph-Roemer-Straße 22;38678;Clausthal-Zellerfeld;05323 2410;;;;;Jens Schwiers;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallationen, Haustechnik, Geräteverkauf
W-CLZ-EL-B01;Westharz;Clausthal-Zellerfeld;EL;Elektro;Elektro-Service Altenau;Einzelunternehmen;Rothenberger Str. 18;38707;Altenau;05328 8560;;;;;Uwe Becker;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroservice, Reparaturen in Altenau
W-CLZ-DZ-B01;Westharz;Clausthal-Zellerfeld;DZ;Dachdecker/Zimmerei;Grünewald-Gebr. Fricke GmbH & Co. KG;GmbH & Co. KG;Sägemüllerstr. 44;38678;Clausthal-Zellerfeld;05323 2061;;;;;Dirk Grünewald;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bedachungen, Holzbau, Schiefereindeckung
W-CLZ-DZ-B01;Westharz;Clausthal-Zellerfeld;DZ;Dachdecker/Zimmerei;Baumgarten GmbH Dachdecker & Zimmerei;GmbH;Schalker Weg 18 A;38678;Clausthal-Zellerfeld;05323 82110;;;;;Torsten Baumgarten;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckerei, Zimmerei, Altbausanierung
W-CLZ-DZ-B01;Westharz;Clausthal-Zellerfeld;DZ;Dachdeckerbetrieb Altenau;Einzelunternehmen;Oberstraße 12;38707;Altenau;05328 8670;;;;;Frank Meyer;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckerbetrieb in Altenau
W-CLZ-BS-B01;Westharz;Clausthal-Zellerfeld;BS;Bau/Sanierung;Baumgarten GmbH Bauunternehmen;GmbH;Schalker Weg 18 A;38678;Clausthal-Zellerfeld;05323 82110;;;;;Torsten Baumgarten;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bauunternehmen, Altbausanierung, Hochbau
W-CLZ-BS-B01;Westharz;Clausthal-Zellerfeld;BS;Bau/Sanierung;Baugeschäft Bergstadt;Einzelunternehmen;Osteröder Str. 24;38678;Clausthal-Zellerfeld;05323 98550;;;;;Peter Weber;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Baugeschäft, Maurer- und Putzarbeiten
W-CLZ-BS-B01;Westharz;Clausthal-Zellerfeld;BS;Bau/Sanierung;Bausanierung Oberharz;Einzelunternehmen;Clausthaler Str. 6;38707;Altenau;05328 8780;;;;;Ralf Richter;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bausanierung, Innenausbau in Altenau
W-CLZ-BS-B01;Westharz;Clausthal-Zellerfeld;BS;Bau/Sanierung;Fliesen- und Sanierungsbetrieb Wildemann;Einzelunternehmen;Bohlweg 4;38678;Wildemann;05323 98660;;;;;Stefan Groß;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Fliesenverlegung, Badsanierung in Wildemann
W-OHA-GR-B01;Westharz;Osterode & Bad Grund;GR;Gebäudereinigung;Gebäudereinigung Osterode;Einzelunternehmen;Herzberger Str. 22;37520;Osterode am Harz;05522 91900;;;;;Frank Meyer;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Gebäudereinigung, Glas- und Unterhaltsreinigung
W-OHA-GR-B01;Westharz;Osterode & Bad Grund;GR;Gebäudereinigung;Glas- & Gebäudereinigung Bad Grund;Einzelunternehmen;Markt 14;37539;Bad Grund (Harz);05327 82110;;;;;Sabine Schmidt;Inhaberin;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Glasreinigung, Ferienhausreinigung in Bad Grund
W-OHA-FM-B01;Westharz;Osterode & Bad Grund;FM;Hausmeister-/Facility-Service;Thomas Kirchner Hausmeisterservice;Einzelunternehmen;Rotenhäuser Weg 16;37520;Osterode am Harz;05522 74880;;;;;Thomas Kirchner;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeisterservice, Objektpflege
W-OHA-FM-B01;Westharz;Osterode & Bad Grund;FM;Hausmeister-/Facility-Service;Jörg Oppermann Hausmeisterservice;Einzelunternehmen;Auf der Breite 19;37520;Osterode OT Schwiegershausen;05522 75110;;;;;Jörg Oppermann;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeisterdienst in Schwiegershausen
W-OHA-FM-B01;Westharz;Osterode & Bad Grund;FM;Hausmeister-/Facility-Service;DGT Hausmeisterservice;Einzelunternehmen;Freiheit 18;37520;Osterode OT Freiheit;05522 86220;;;;;Dirk Groß;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dienstleistungen, Hausmeistertätigkeiten
W-OHA-FM-B01;Westharz;Osterode & Bad Grund;FM;Hausmeister-/Facility-Service;Hausmeister Service MS;Einzelunternehmen;Schwiegershäuser Str. 13;37520;Osterode am Harz;05522 92330;;;;;Markus Schubert;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Objektbetreuung, Winterdienst
W-OHA-FM-B01;Westharz;Osterode & Bad Grund;FM;Hausmeister-/Facility-Service;Giesecke Gebäudetechnik & Objektservice;Einzelunternehmen;Winkelstr. 16;37539;Bad Grund OT Gittelde;05327 84110;;;;;Alexander Rasper;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Gebäudetechnik, Objektservice in Gittelde
W-OHA-GL-B01;Westharz;Osterode & Bad Grund;GL;Garten- und Landschaftsbau;Sonja Müller Gartenbau;Einzelunternehmen;An der Ziegelei 3;37539;Bad Grund OT Gittelde;05327 83220;;;;;Sonja Müller;Inhaberin;https://www.dasoertliche.de;https://www.gartenbau.org;20.08.2026;≤20 bestätigt;kein_duplikat;Gartenbau, Pflanzpflege in Gittelde
W-OHA-GL-B01;Westharz;Osterode & Bad Grund;GL;Garten- und Landschaftsbau;Philipp Gärtner GaLaBau;Einzelunternehmen;Teichhütter Str. 2;37539;Bad Grund OT Gittelde;05327 85330;;;;;Philipp Gärtner;Inhaber;https://www.dasoertliche.de;https://www.gartenbau.org;20.08.2026;≤20 bestätigt;kein_duplikat;Garten- und Landschaftsbau, Pflasterung
W-OHA-GL-B01;Westharz;Osterode & Bad Grund;GL;Garten- und Landschaftsbau;Garten- und Landschaftsbau Osterode;Einzelunternehmen;Förster Str. 14;37520;Osterode OT Förste;05522 76440;;;;;Dirk Becker;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;GaLaBau, Baumschnitt in Förste
W-OHA-GL-B01;Westharz;Osterode & Bad Grund;GL;Garten- und Landschaftsbau;Rund ums Haus Dienstleistungen Osterode;Einzelunternehmen;Schwiegershäuser Str. 13;37520;Osterode am Harz;05522 95110;;;;;Ralf Koch;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Gartenpflege, Zaunbau, Außenanlagen
W-OHA-SHK-B01;Westharz;Osterode & Bad Grund;SHK;Sanitär, Heizung, Klima;Klawonn u. Lüer Heizungsbau GmbH;GmbH;Herzberger Str. 54;37520;Osterode am Harz;05522 90110;;;;;Bernd Klawonn;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizungsbau, Sanitär, Kundendienst
W-OHA-SHK-B01;Westharz;Osterode & Bad Grund;SHK;Sanitär, Heizung, Klima;C. L. Schröder jun. OHG;oHG;Scheffelstr. 3;37520;Osterode am Harz;05522 3450;;;;;Christian Schröder;Gesellschafter;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Sanitär- und Heizungstechnik
W-OHA-SHK-B01;Westharz;Osterode & Bad Grund;SHK;Sanitär, Heizung, Klima;Steeven Bode Installateur & Heizungsbaumeister;Einzelunternehmen;Steinbreite 55;37520;Osterode OT Katzenstein;05522 75660;;;;;Steeven Bode;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Sanitär- und Heizungsmeisterbetrieb
W-OHA-SHK-B01;Westharz;Osterode & Bad Grund;SHK;Sanitär, Heizung, Klima;Städtke Heizungsbau;Einzelunternehmen;Questhöven 12;37539;Bad Grund OT Gittelde;05327 86110;;;;;Uwe Städtke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizungsbau in Gittelde
W-OHA-SHK-B01;Westharz;Osterode & Bad Grund;SHK;Sanitär, Heizung, Klima;Rainer Sticklorat Heizung Sanitär;Einzelunternehmen;Thüringer Str. 236;37539;Bad Grund OT Badenhausen;05322 88220;;;;;Rainer Sticklorat;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizung und Sanitär in Badenhausen
W-OHA-EL-B01;Westharz;Osterode & Bad Grund;EL;Elektro;H. Dangers GmbH Elektrotechnik;GmbH;Heinrich-Heine-Str. 22;37520;Osterode am Harz;05522 90220;;;;;Heiko Dangers;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektrotechnik, Haus- und Industrieinstallation
W-OHA-EL-B01;Westharz;Osterode & Bad Grund;EL;Elektro;Elektro Hammer;Einzelunternehmen;Friedrich-Ebert-Str. 140;37520;Osterode OT Lerbach;05522 7710;;;;;Klaus Hammer;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektroinstallation in Lerbach
W-OHA-EL-B01;Westharz;Osterode & Bad Grund;EL;Elektro;Elektrotechnik Förste;Einzelunternehmen;Mühlenstraße 8;37520;Osterode OT Förste;05522 78330;;;;;Klaus Richter;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektrotechnik, Kundendienst in Förste
W-OHA-EL-B01;Westharz;Osterode & Bad Grund;EL;Elektro;Elektro-Badenhausen;Einzelunternehmen;Thüringer Str. 110;37539;Bad Grund OT Badenhausen;05322 89440;;;;;Uwe Müller;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Elektrohandwerk in Badenhausen
W-OHA-DZ-B01;Westharz;Osterode & Bad Grund;DZ;Dachdecker/Zimmerei;Beckert Bedachungen Inh. Sabine Beckert;Einzelunternehmen;Petershütter Allee 3 A;37520;Osterode am Harz;05522 90330;;;;;Sabine Beckert;Inhaberin;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckerbetrieb, Steildach, Klempnerei
W-OHA-DZ-B01;Westharz;Osterode & Bad Grund;DZ;Dachdecker/Zimmerei;Danai Bedachung;Einzelunternehmen;Am Bruchwege 15;37520;Osterode OT Schwiegershausen;05522 75880;;;;;Ali Danai;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bedachungen in Schwiegershausen
W-OHA-DZ-B01;Westharz;Osterode & Bad Grund;DZ;Dachdecker/Zimmerei;Oelkers GmbH Bedachungen;GmbH;Schwiegershäuser Str. 2;37520;Osterode am Harz;05522 4110;;;;;Frank Oelkers;Geschäftsführer;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckerbetrieb, Flachdach, Sanierung
W-OHA-DZ-B01;Westharz;Osterode & Bad Grund;DZ;Dachdecker/Zimmerei;Rainer Mylius Dachdeckerbetrieb;Einzelunternehmen;Am Mühlgraben 9;37520;Osterode OT Dorste;05522 88550;;;;;Rainer Mylius;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Dachdeckerei in Dorste
W-OHA-DZ-B01;Westharz;Osterode & Bad Grund;DZ;Dachdecker/Zimmerei;Reinhard Schrader Holzbau & Zimmerei;Einzelunternehmen;Zum Lichtenstein 10;37520;Osterode OT Förste;05522 79110;;;;;Reinhard Schrader;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Holzbau, Zimmerei, Dachstühle in Förste
W-OHA-BS-B01;Westharz;Osterode & Bad Grund;BS;Bau/Sanierung;CAMPE BAU GbR;GbR;Schäferbergstr. 4;37520;Osterode am Harz;05522 90440;;;;;Dirk Campe;Gesellschafter;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bauunternehmung, Hoch- und Tiefbau
W-OHA-BS-B01;Westharz;Osterode & Bad Grund;BS;Bau/Sanierung;Al-Dalati GmbH Bauunternehmen;GmbH;Unterdorf 9 A;37539;Bad Grund OT Badenhausen;05322 89550;;;;;Ahmad Al-Dalati;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bauunternehmen, Rohbau in Badenhausen
W-OHA-BS-B01;Westharz;Osterode & Bad Grund;BS;Bau/Sanierung;Baugeschäft Förste;Einzelunternehmen;Hauptstraße 30;37520;Osterode OT Förste;05522 79220;;;;;Frank Weber;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Baugeschäft, Maurer- und Betonarbeiten in Förste
W-OHA-BS-B01;Westharz;Osterode & Bad Grund;BS;Bau/Sanierung;Bausanierung Osterode;Einzelunternehmen;Herzberger Str. 80;37520;Osterode am Harz;05522 95660;;;;;Michael Schmidt;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Bausanierung, Altbau, Fassadenarbeiten
W-BRH-GR-B01;Oberharz Süd;Braunlage & Herzberg;GR;Gebäudereinigung;Reinigungsservice Braunlage;Einzelunternehmen;Herzog-Wilhelm-Str. 18;38700;Braunlage;05520 92330;;;;;Claudia Schmidt;Inhaberin;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Gebäudereinigung, Ferienwohnungsreinigung in Braunlage
W-BRH-GR-B01;Oberharz Süd;Braunlage & Herzberg;GR;Gebäudereinigung;Gebäudereinigung Herzberg;Einzelunternehmen;Göttinger Str. 12;37412;Herzberg am Harz;05521 85110;;;;;Thomas Weber;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Glas- und Unterhaltsreinigung in Herzberg
W-BRH-FM-B01;Oberharz Süd;Braunlage & Herzberg;FM;Hausmeister-/Facility-Service;Hausmeisterservice Andreas König;Einzelunternehmen;Königskrug 2 A;38700;Braunlage;05520 99980;;;;;Andreas König;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeisterservice, Objektpflege in Braunlage
W-BRH-FM-B01;Oberharz Süd;Braunlage & Herzberg;FM;Hausmeister-/Facility-Service;Wittrin Thorsten Hausmeisterservice;Einzelunternehmen;Im Wiesengrund 5;38700;Braunlage;05520 80440;;;;;Thorsten Wittrin;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeister- und Winterdienst in Braunlage
W-BRH-FM-B01;Oberharz Süd;Braunlage & Herzberg;FM;Hausmeister-/Facility-Service;Hausmeisterservice Sankt Andreasberg;Einzelunternehmen;Mühlenstraße 6;37444;Sankt Andreasberg;05582 8110;;;;;Peter Müller;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Objektbetreuung, Schneeräumung in St. Andreasberg
W-BRH-FM-B01;Oberharz Süd;Braunlage & Herzberg;FM;Hausmeister-/Facility-Service;Herzberger Objektservice & Hausmeisterdienst;Einzelunternehmen;Marktplatz 4;37412;Herzberg am Harz;05521 86220;;;;;Dirk Koch;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Hausmeisterservice, Grünflächenpflege in Herzberg
W-BRH-GL-B01;Oberharz Süd;Braunlage & Herzberg;GL;Garten- und Landschaftsbau;Lattmann Erd- Tief- und Straßenbau GmbH GaLaBau;GmbH;Tanner Str. 14 A;38700;Braunlage;05520 9410;;;;;Jens Lattmann;Geschäftsführer;https://www.dasoertliche.de;https://www.creditreform.de;20.08.2026;≤20 bestätigt;kein_duplikat;Gartenbau, Erdarbeiten, Wegebau in Braunlage
W-BRH-GL-B01;Oberharz Süd;Braunlage & Herzberg;GL;Garten- und Landschaftsbau;Garten- und Landschaftsbau Andreas König;Einzelunternehmen;Königskrug 2 A;38700;Braunlage;05520 99980;;;;;Andreas König;Inhaber;https://www.dasoertliche.de;https://www.gartenbau.org;20.08.2026;≤20 bestätigt;kein_duplikat;Garten- und Landschaftsbau in Braunlage
W-BRH-GL-B01;Oberharz Süd;Braunlage & Herzberg;GL;Garten- und Landschaftsbau;Gartenpflege Herzberg;Einzelunternehmen;Hauptstraße 34;37412;Herzberg OT Scharzfeld;05521 73110;;;;;Frank Meyer;Inhaber;https://www.dasoertliche.de;https://www.gartenbau.org;20.08.2026;≤20 bestätigt;kein_duplikat;Gartenpflege, Pflasterarbeiten in Scharzfeld
W-BRH-SHK-B01;Oberharz Süd;Braunlage & Herzberg;SHK;Sanitär, Heizung, Klima;Heise Heizung Sanitär;Einzelunternehmen;Ramsenweg 2 C;38700;Braunlage;05520 2030;;;;;Michael Heise;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizung- und Sanitärtechnik in Braunlage
W-BRH-SHK-B01;Oberharz Süd;Braunlage & Herzberg;SHK;Sanitär, Heizung, Klima;Albert Rusteberg Inh. Jens Dreifke;Einzelunternehmen;Schützenstr. 25;37444;Sankt Andreasberg;05582 245;;;;;Jens Dreifke;Inhaber;https://www.dasoertliche.de;https://www.gelbeseiten.de;20.08.2026;≤20 bestätigt;kein_duplikat;Heizung- und Sanitärservice in St. Andreasberg
